Complaint ID,Consumer disputed?,Consumer consent provided?,Submitted via
2379098,No,Consent provided,Web
2465320,N/A,,Web
2467586,N/A,N/A,Phone
2415213,No,Consent provided,Web
2380012,No,Consent not provided,Web
2465107,N/A,,Web
2379017,No,Other,Web
2402466,No,Consent provided,Web
1076228,No,N/A,Web
2438807,No,N/A,Referral
2378897,No,Consent not provided,Web
2440737,No,N/A,Referral
2373788,No,Consent provided,Web
2379788,No,Consent provided,Web
2467419,N/A,Consent not provided,Web
2380169,No,Consent not provided,Web
2464881,N/A,,Web
2374776,No,Consent provided,Web
2372886,Yes,Consent provided,Web
2466405,N/A,,Web
1623383,No,Consent provided,Web
2464516,N/A,Consent not provided,Web
2476233,N/A,,Web
2439110,No,Consent provided,Web
2377464,No,N/A,Referral
2447385,No,N/A,Referral
2380128,No,Consent provided,Web
2466112,N/A,N/A,Postal mail
2476580,N/A,,Web
2376376,No,Consent provided,Web
2471763,N/A,,Web
2471064,N/A,,Web
2415028,No,Consent not provided,Web
2471266,N/A,,Web
2425414,No,Consent not provided,Web
2379702,Yes,Consent provided,Web
2477895,N/A,,Web
2375659,Yes,Consent provided,Web
2470631,N/A,,Web
2379550,No,Consent provided,Web
2470327,N/A,,Web
2446021,No,N/A,Postal mail
424757,No,N/A,Referral
2403586,No,Consent provided,Web
2469839,N/A,Consent not provided,Web
2477648,N/A,,Web
2465303,N/A,Consent not provided,Web
2464641,N/A,,Web
1465728,No,Consent not provided,Web
2496024,N/A,,Web
2504425,N/A,,Web
2432215,No,N/A,Phone
2379707,No,Consent provided,Web
2465758,N/A,,Web
1893132,No,Consent provided,Web
2474491,N/A,,Web
2470754,N/A,,Web
2466385,N/A,,Web
2467524,N/A,Consent not provided,Web
2470311,N/A,N/A,Referral
2378776,No,Consent provided,Web
2469921,N/A,,Web
2464874,N/A,,Web
2323521,No,Consent provided,Web
1935392,No,N/A,Postal mail
2403062,No,Consent not provided,Web
2496384,N/A,,Web
2418272,No,Consent provided,Web
2405531,No,N/A,Fax
2465269,N/A,,Web
2376345,No,Consent provided,Web
2427751,No,N/A,Referral
2377812,No,Consent provided,Web
2375138,No,Consent provided,Web
2426243,No,Consent not provided,Web
2486571,N/A,N/A,Referral
2471019,N/A,,Web
2469246,N/A,,Web
190952,No,N/A,Referral
2467767,N/A,,Web
2378452,No,Consent provided,Web
2373458,No,Consent provided,Web
2376068,No,N/A,Phone
993941,No,N/A,Web
2465401,N/A,Consent not provided,Web
2379692,No,Consent not provided,Web
2378578,No,Consent provided,Web
2403106,No,Consent not provided,Web
2427729,No,N/A,Referral
2469043,N/A,,Web
2466197,N/A,,Web
2431136,No,N/A,Postal mail
2434834,No,,Web
2402565,No,Consent provided,Web
2389627,No,N/A,Referral
2467310,N/A,N/A,Referral
2503258,N/A,Other,Web
2380650,No,Consent provided,Web
2415521,No,Consent provided,Web
2469413,N/A,Consent not provided,Web
2380231,Yes,Consent not provided,Web
2464630,N/A,N/A,Phone
2469016,N/A,,Web
2467825,N/A,N/A,Phone
2422151,No,N/A,Postal mail
2374720,No,Consent provided,Web
1617596,No,Consent not provided,Web
2466354,N/A,,Web
2402713,No,N/A,Postal mail
2471104,N/A,,Web
2374906,No,N/A,Referral
1076231,No,N/A,Web
2470354,N/A,,Web
2471264,N/A,,Web
2471237,N/A,,Web
2376972,No,Consent provided,Web
2469338,N/A,,Web
2379212,No,Consent not provided,Web
1532301,No,Consent not provided,Web
2379538,No,Consent provided,Web
2470002,N/A,N/A,Referral
2429632,No,Consent provided,Web
2435072,No,N/A,Postal mail
2403653,No,Consent provided,Web
2475018,N/A,,Web
2473821,N/A,N/A,Referral
2447251,No,,Web
2375590,No,Consent not provided,Web
2464872,N/A,,Web
2065707,Yes,N/A,Referral
2478710,N/A,Consent not provided,Web
2372882,No,Consent provided,Web
2471559,N/A,,Web
2492174,N/A,N/A,Phone
2478180,N/A,,Web
2498287,N/A,N/A,Referral
2493425,N/A,Consent not provided,Web
15580,No,N/A,Web
2496535,N/A,,Web
2477053,N/A,N/A,Referral
2481085,N/A,,Web
2380357,No,Consent provided,Web
2416694,No,Consent provided,Web
2374006,No,Consent not provided,Web
1983665,Yes,Consent provided,Web
2464834,N/A,,Web
2472392,N/A,N/A,Postal mail
2492131,N/A,N/A,Referral
2494987,N/A,,Web
2470578,N/A,,Web
2466528,N/A,,Web
2380631,No,Consent provided,Web
2443510,No,Consent not provided,Web
2380596,No,Consent provided,Web
2467490,N/A,,Web
851828,No,N/A,Web
2404409,No,Consent not provided,Web
2471893,N/A,,Web
2406197,No,Consent not provided,Web
2378895,Yes,Consent provided,Web
2380083,No,Consent provided,Web
2381569,No,Consent not provided,Web
2477999,N/A,Consent not provided,Web
2375691,No,Consent not provided,Web
2381467,No,Consent provided,Web
2378211,No,Consent provided,Web
2467957,N/A,,Web
2382209,No,Consent not provided,Web
2470585,N/A,,Web
2465970,N/A,Consent not provided,Web
2470521,N/A,,Web
2378213,No,Consent not provided,Web
2470089,N/A,,Web
1644430,No,Other,Web
2471627,N/A,,Web
2478504,N/A,,Web
2465368,N/A,,Web
2470707,N/A,,Web
2385544,No,N/A,Referral
2382268,No,Consent provided,Web
2475628,N/A,,Web
2375049,No,Consent provided,Web
2195071,No,Consent provided,Web
2382067,No,Consent not provided,Web
2382416,No,Consent not provided,Web
2470605,N/A,,Web
2380010,Yes,Consent provided,Web
2378920,No,Consent not provided,Web
2492420,N/A,,Web
2498543,N/A,,Web
2496312,N/A,Consent not provided,Web
2472529,N/A,,Web
2381490,Yes,Consent provided,Web
2445770,No,,Web
2466608,N/A,,Web
110590,No,N/A,Web
2465079,N/A,Consent not provided,Web
2441485,No,,Web
2468255,N/A,,Web
2468081,N/A,,Web
2465608,N/A,,Web
2464700,N/A,,Web
2404644,No,Consent provided,Web
2445193,No,,Web
2382330,No,Consent not provided,Web
1568624,No,N/A,Postal mail
2376638,No,Consent provided,Web
2465650,N/A,N/A,Postal mail
2382061,No,Consent not provided,Web
2382035,No,Consent not provided,Web
2381843,No,Consent not provided,Web
2442153,No,Consent not provided,Web
2484839,N/A,N/A,Referral
2464754,N/A,,Web
2469490,N/A,,Web
2378951,No,Consent not provided,Web
2470756,N/A,,Web
2467958,N/A,N/A,Phone
2382103,Yes,Consent provided,Web
2427200,No,N/A,Phone
402273,Yes,N/A,Web
2466481,N/A,,Web
2468590,N/A,N/A,Phone
2381772,No,Consent not provided,Web
2376780,No,N/A,Referral
2376840,Yes,Consent not provided,Web
2399871,No,Consent provided,Web
2426665,No,Consent provided,Web
2491429,N/A,,Web
2503218,N/A,,Web
2499604,N/A,,Web
2418546,No,Consent provided,Web
2381121,No,Consent provided,Web
2467331,N/A,Consent not provided,Web
2381534,No,Consent not provided,Web
2407797,No,Consent not provided,Web
2444715,No,,Web
2377686,No,Consent not provided,Web
2380430,No,Consent provided,Web
2381633,No,Consent not provided,Web
2381488,No,Consent not provided,Web
2466268,N/A,Consent not provided,Web
2465527,N/A,,Web
2442833,No,N/A,Referral
2420061,No,Consent provided,Web
2325308,Yes,Consent provided,Web
2401364,No,Consent not provided,Web
2381871,No,Consent not provided,Web
2472966,N/A,Consent not provided,Web
2203189,No,Consent not provided,Web
2466244,N/A,,Web
2469290,N/A,,Web
2467520,N/A,Other,Web
2473152,N/A,,Web
2209281,No,Consent provided,Web
2470063,N/A,N/A,Referral
2477993,N/A,Consent not provided,Web
2435076,No,Consent provided,Web
2378950,No,Consent provided,Web
2464920,N/A,Consent not provided,Web
2436077,No,N/A,Postal mail
2380280,No,Consent not provided,Web
2381205,Yes,Consent provided,Web
2474854,N/A,,Web
1200525,No,N/A,Web
2380131,No,Consent provided,Web
1798170,Yes,Consent not provided,Web
2381637,No,Consent provided,Web
2379455,No,Consent provided,Web
2379783,No,Consent provided,Web
2471651,N/A,,Web
2446738,No,Consent not provided,Web
2472354,N/A,Consent not provided,Web
2437385,No,Other,Web
2374557,Yes,Consent not provided,Web
2405971,No,Consent not provided,Web
728705,No,N/A,Web
2465002,N/A,,Web
2417956,No,Consent not provided,Web
2402493,No,N/A,Referral
2374849,No,Consent provided,Web
2404102,No,Consent not provided,Web
2495248,N/A,Consent not provided,Web
2377778,No,Consent provided,Web
2431086,No,Consent not provided,Web
2467463,N/A,,Web
2404265,No,Consent provided,Web
2496552,N/A,,Web
2489877,N/A,,Web
2492146,N/A,N/A,Referral
2486923,N/A,,Web
2493978,N/A,,Web
2379929,No,Consent provided,Web
2382370,No,Consent provided,Web
2330422,No,N/A,Referral
2472048,N/A,Consent not provided,Web
2381558,Yes,Consent provided,Web
2467074,N/A,,Web
424014,No,N/A,Web
2446096,No,,Web
2467397,N/A,N/A,Referral
2476971,N/A,,Web
2381115,No,Consent not provided,Web
2381728,No,Consent provided,Web
2379028,No,Consent provided,Web
1832203,No,N/A,Postal mail
2470092,N/A,N/A,Postal mail
2469195,N/A,Consent not provided,Web
2381753,No,Consent provided,Web
2424837,No,Consent provided,Web
1876871,No,Consent not provided,Web
2372132,No,Consent not provided,Web
2378343,No,Consent not provided,Web
2376858,No,Consent provided,Web
2333194,No,Consent provided,Web
2382078,No,Consent not provided,Web
2404309,No,Consent provided,Web
2379497,No,Consent not provided,Web
2473037,N/A,,Web
2465278,N/A,,Web
2404405,No,Consent provided,Web
2474461,N/A,,Web
2470657,N/A,,Web
2445006,No,N/A,Referral
2468746,N/A,N/A,Phone
590872,No,N/A,Web
2427747,No,N/A,Phone
2331806,No,Consent provided,Web
2381213,No,Consent provided,Web
2469061,N/A,,Web
2478637,N/A,,Web
2475406,N/A,Consent not provided,Web
2382066,Yes,Consent not provided,Web
2472860,N/A,N/A,Referral
2405308,No,Consent provided,Web
2440509,No,N/A,Referral
2381331,No,Consent not provided,Web
2466782,N/A,,Web
2404482,No,Consent provided,Web
929610,No,N/A,Web
2472045,N/A,Consent not provided,Web
2465727,N/A,,Web
2465095,N/A,,Web
2381289,No,Consent not provided,Web
2469749,N/A,,Web
2468310,N/A,,Web
2381835,Yes,Consent not provided,Web
2436902,No,Consent provided,Web
2493905,N/A,Consent not provided,Web
2497630,N/A,,Web
2473072,N/A,,Web
2397222,No,Consent provided,Web
2470248,N/A,,Web
2382200,No,Consent provided,Web
2429196,No,Consent not provided,Web
2467874,N/A,N/A,Referral
2467087,N/A,,Web
2381097,No,Consent provided,Web
2380094,Yes,Consent not provided,Web
2377857,No,Consent provided,Web
2379884,No,Consent provided,Web
2382243,No,Consent provided,Web
2382281,No,Consent not provided,Web
2378024,Yes,Consent provided,Web
2478587,N/A,,Web
2464980,N/A,,Web
2476385,N/A,N/A,Referral
2382326,No,Consent not provided,Web
1152258,No,N/A,Web
2466589,N/A,Consent not provided,Web
1832139,No,N/A,Referral
2328301,Yes,Consent not provided,Web
2382277,Yes,Consent provided,Web
2472751,N/A,N/A,Postal mail
2381382,No,Consent provided,Web
2465596,N/A,Consent not provided,Web
2381642,Yes,Consent not provided,Web
2478597,N/A,,Web
2439357,No,,Web
2404615,No,Consent not provided,Web
2468503,N/A,N/A,Postal mail
2471956,N/A,,Web
2490819,N/A,,Web
2467434,N/A,N/A,Postal mail
2481531,N/A,Consent not provided,Web
2475317,N/A,N/A,Phone
2464620,N/A,Consent not provided,Web
2474060,N/A,N/A,Referral
2379113,Yes,Consent not provided,Web
2401992,No,Consent provided,Web
2465631,N/A,Consent withdrawn,Web
2464977,N/A,,Web
2465208,N/A,Consent not provided,Web
2381025,Yes,Consent provided,Web
2469184,N/A,,Web
2466240,N/A,,Web
2465534,N/A,,Web
2467048,N/A,,Web
2494203,N/A,,Web
2495797,N/A,,Web
409303,No,N/A,Web
2380985,No,Consent provided,Web
2381940,No,Consent provided,Web
2472756,N/A,Consent not provided,Web
2465068,N/A,,Web
2466104,N/A,,Web
2474531,N/A,N/A,Referral
2380028,Yes,Consent provided,Web
2425115,No,N/A,Referral
2432839,No,N/A,Phone
2406779,No,Consent not provided,Web
2467654,N/A,Consent not provided,Web
2472992,N/A,,Web
2440870,No,N/A,Referral
2468325,N/A,Consent not provided,Web
2380968,No,Consent not provided,Web
2404398,No,Consent not provided,Web
2471723,N/A,,Web
2475315,N/A,N/A,Phone
2381211,No,Consent provided,Web
2381775,Yes,Consent not provided,Web
2377447,No,Consent not provided,Web
2407236,No,N/A,Referral
2382300,No,Consent not provided,Web
2382284,Yes,Consent not provided,Web
2466103,N/A,,Web
2466832,N/A,,Web
2465776,N/A,N/A,Referral
2466766,N/A,,Web
2417374,No,Consent not provided,Web
2497440,N/A,,Web
2494132,N/A,,Web
2500866,N/A,,Web
2472595,N/A,,Web
2381476,No,Consent provided,Web
2212941,No,Consent not provided,Web
2466108,N/A,,Web
2464709,N/A,Consent not provided,Web
2446466,No,N/A,Phone
2467423,N/A,,Web
2404157,No,Consent not provided,Web
2465719,N/A,Consent not provided,Web
2478502,N/A,Consent not provided,Web
2469932,N/A,,Web
2465450,N/A,,Web
2470024,N/A,,Web
2405757,No,Consent not provided,Web
2464663,N/A,,Web
2381004,No,Consent provided,Web
2476244,N/A,,Web
2377086,No,Consent provided,Web
2380993,No,Consent provided,Web
2465145,N/A,,Web
2469459,N/A,,Web
2426757,No,Consent not provided,Web
1666781,No,Consent not provided,Web
2443966,No,N/A,Referral
2471593,N/A,,Web
2380310,No,Consent not provided,Web
2401167,No,N/A,Referral
2313414,No,Consent not provided,Web
2469834,N/A,N/A,Fax
2468904,N/A,Consent not provided,Web
2469940,N/A,N/A,Postal mail
2468841,N/A,,Web
2464488,N/A,,Web
2407879,No,N/A,Referral
2447524,No,N/A,Postal mail
2381567,No,Consent not provided,Web
2415270,No,Consent not provided,Web
2465390,N/A,,Web
2380348,No,Consent not provided,Web
2475429,N/A,,Web
2504391,N/A,,Web
2494584,N/A,,Web
2496086,N/A,,Web
2498024,N/A,N/A,Phone
2426072,No,Consent provided,Web
2490280,N/A,Consent not provided,Web
2493251,N/A,N/A,Referral
2472267,N/A,Consent not provided,Web
2472548,N/A,N/A,Postal mail
2377005,No,Consent provided,Web
2381096,Yes,Consent provided,Web
2430244,No,N/A,Postal mail
2465418,N/A,N/A,Phone
2477946,N/A,,Web
2468421,N/A,Consent not provided,Web
2477560,N/A,,Web
2379190,No,Consent provided,Web
2381198,No,Consent not provided,Web
2465605,N/A,,Web
2477998,N/A,Consent not provided,Web
2472612,N/A,,Web
2467781,N/A,,Web
2381101,Yes,Consent provided,Web
2428989,No,Consent provided,Web
2471783,N/A,,Web
2474544,N/A,,Web
172971,No,N/A,Web
2464928,N/A,,Web
2381134,No,Consent provided,Web
2472193,N/A,N/A,Referral
2469594,N/A,N/A,Referral
2467724,N/A,,Web
2478183,N/A,Consent not provided,Web
2426169,No,Consent provided,Web
2469705,N/A,,Web
2375775,No,Consent provided,Web
2467885,N/A,,Web
2227817,No,Other,Web
2447088,No,N/A,Postal mail
2464459,N/A,,Web
2381860,No,Consent provided,Web
2470431,N/A,,Web
2466150,N/A,N/A,Postal mail
2465736,N/A,N/A,Referral
2469743,N/A,,Web
2380811,No,Consent not provided,Web
2465268,N/A,,Web
2381760,No,Consent not provided,Web
2469741,N/A,,Web
2464783,N/A,,Web
2382359,No,Consent not provided,Web
2380394,No,Consent not provided,Web
1679042,No,Consent not provided,Web
1479429,No,N/A,Referral
2474970,N/A,N/A,Postal mail
2381750,No,Consent provided,Web
2404881,No,Consent provided,Web
43382,No,N/A,Referral
2430081,No,Consent not provided,Web
2381692,No,Consent provided,Web
2381716,No,Consent provided,Web
2446994,No,,Web
2382258,No,Consent provided,Web
2381286,No,Consent not provided,Web
2379232,No,Consent provided,Web
2470671,N/A,,Web
2476799,N/A,,Web
2378617,No,Consent not provided,Web
2378031,No,Consent provided,Web
2375955,No,Consent not provided,Web
859132,No,N/A,Web
2381546,No,Consent provided,Web
2466706,N/A,,Web
550327,No,N/A,Referral
2434796,No,Consent provided,Web
2380970,No,Consent provided,Web
2405754,No,Consent provided,Web
2476875,N/A,N/A,Phone
2382140,No,Consent not provided,Web
2377963,No,Consent not provided,Web
2199950,No,N/A,Phone
2405704,No,Consent not provided,Web
2381123,Yes,Consent not provided,Web
2381864,No,Consent provided,Web
2465112,N/A,,Web
2447525,No,,Web
2477299,N/A,,Web
2475856,N/A,N/A,Postal mail
2465783,N/A,N/A,Referral
2352513,No,Consent not provided,Web
2470308,N/A,N/A,Phone
2477664,N/A,,Web
2466870,N/A,Consent not provided,Web
2446306,No,N/A,Fax
2465728,N/A,,Web
2468679,N/A,,Web
2465513,N/A,,Web
2465656,N/A,Consent not provided,Web
2504153,N/A,N/A,Postal mail
2498298,N/A,,Web
2377924,No,Consent provided,Web
2469454,N/A,,Web
2466309,N/A,,Web
2382032,No,Consent not provided,Web
2410553,No,N/A,Referral
2477650,N/A,,Web
2492134,N/A,,Web
2492594,N/A,N/A,Postal mail
2446913,No,,Web
2478439,N/A,N/A,Phone
2379027,No,Consent provided,Web
133872,No,N/A,Phone
2432189,No,Consent provided,Web
2404566,No,Consent provided,Web
2378933,Yes,Consent not provided,Web
2465417,N/A,,Web
2472296,N/A,,Web
2468721,N/A,N/A,Postal mail
1153992,No,N/A,Web
2467591,N/A,,Web
2469335,N/A,Consent not provided,Web
2466278,N/A,,Web
2382143,No,Consent provided,Web
2435117,No,N/A,Postal mail
2382458,Yes,Consent provided,Web
2379422,No,Consent provided,Web
1606836,No,N/A,Referral
2476852,N/A,N/A,Phone
2382271,Yes,Consent provided,Web
2425999,No,Consent provided,Web
2420226,No,Consent provided,Web
2471289,N/A,,Web
2377274,Yes,Consent not provided,Web
2465767,N/A,Consent not provided,Web
2379184,Yes,Consent provided,Web
2477436,N/A,Consent not provided,Web
2464631,N/A,N/A,Phone
2471050,N/A,Consent not provided,Web
2381870,No,Consent not provided,Web
2470944,N/A,,Web
2471640,N/A,,Web
2404214,No,Consent not provided,Web
2376926,No,Consent not provided,Web
2380751,No,Consent not provided,Web
2381056,No,Consent not provided,Web
2423638,No,Consent not provided,Web
2466480,N/A,,Web
2477207,N/A,,Web
2414644,No,Consent provided,Web
2469109,N/A,N/A,Phone
2380965,Yes,Consent provided,Web
2381545,No,Consent provided,Web
2467546,N/A,,Web
2464962,N/A,,Web
2429547,No,N/A,Referral
2475894,N/A,N/A,Postal mail
2469981,N/A,,Web
2466190,N/A,,Web
1833797,No,Consent provided,Web
2466906,N/A,Consent not provided,Web
2426084,No,Consent provided,Web
2476999,N/A,,Web
2381519,No,Consent not provided,Web
2406970,No,Consent provided,Web
2489924,N/A,,Web
2488773,N/A,N/A,Phone
2498440,N/A,,Web
2494182,N/A,,Web
2489572,N/A,,Web
2425517,No,Consent provided,Web
2380334,Yes,Consent provided,Web
2381514,No,Consent not provided,Web
2466943,N/A,,Web
2405730,No,Consent not provided,Web
2424051,No,Consent not provided,Web
2159863,No,N/A,Postal mail
2391712,No,Consent provided,Web
2465329,N/A,N/A,Phone
2380721,No,Consent not provided,Web
2467143,N/A,,Web
2464765,N/A,,Web
2472011,N/A,,Web
2465099,N/A,,Web
2480326,N/A,Consent not provided,Web
2465092,N/A,,Web
2467969,N/A,,Web
2475634,N/A,,Web
2466823,N/A,Consent not provided,Web
2401216,No,Consent not provided,Web
2404177,No,Consent not provided,Web
2470780,N/A,,Web
2333392,No,Consent provided,Web
2476157,N/A,,Web
2404564,No,Consent provided,Web
2475883,N/A,,Web
2478178,N/A,Consent not provided,Web
2468751,N/A,,Web
2465185,N/A,,Web
2382382,No,Consent not provided,Web
2474962,N/A,,Web
2377518,No,Consent provided,Web
2471938,N/A,,Web
2467109,N/A,,Web
2465090,N/A,Consent not provided,Web
2421391,No,N/A,Postal mail
2380976,No,Consent not provided,Web
2468453,N/A,N/A,Phone
2444834,No,,Web
2467281,N/A,Consent not provided,Web
1913256,No,Consent not provided,Web
2465004,N/A,,Web
2381311,No,Consent provided,Web
2469344,N/A,,Web
2447407,No,Consent not provided,Web
2477871,N/A,,Web
1292634,No,Consent provided,Web
2431261,No,N/A,Referral
2464634,N/A,Consent not provided,Web
2381586,No,Consent not provided,Web
2467054,N/A,,Web
2470263,N/A,,Web
2470145,N/A,,Web
2382373,No,Consent not provided,Web
2465365,N/A,,Web
2382439,No,Consent not provided,Web
2464568,N/A,,Web
2471620,N/A,N/A,Referral
2379531,No,Consent provided,Web
2435930,No,N/A,Referral
2379554,No,Consent provided,Web
2472969,N/A,Consent not provided,Web
2405970,No,Consent not provided,Web
1903901,No,Consent not provided,Web
2446613,No,N/A,Referral
